i,time,message
39,1617296291.9085383,$GPGGA,172547.50,5522.10969155,N,01025.91277489,E,4,18,0.7,22.873,M,39.413,M,1.5,0028*7F
40,1617296292.176637,$GPGGA,172547.75,5522.10975173,N,01025.91308703,E,4,18,0.7,22.850,M,39.413,M,1.8,0028*75
41,1617296292.444723,$GPGGA,172547.95,5522.10978638,N,01025.91333162,E,4,18,0.7,22.878,M,39.413,M,2.0,0028*76
42,1617296292.7138312,$GPGGA,172548.40,5522.10987529,N,01025.91388579,E,4,18,0.7,22.869,M,39.413,M,1.4,0028*7B
43,1617296292.9819508,$GPGGA,172548.65,5522.10991670,N,01025.91417967,E,4,18,0.7,22.868,M,39.413,M,1.6,0028*75
44,1617296293.251064,$GPGGA,172548.85,5522.10994768,N,01025.91441871,E,4,18,0.7,22.852,M,39.413,M,0.9,0028*74
45,1617296293.519291,$GPGGA,172549.10,5522.10998675,N,01025.91471687,E,4,18,0.7,22.894,M,39.413,M,1.1,0028*7F
46,1617296293.7872612,$GPGGA,172549.50,5522.11004051,N,01025.91519120,E,4,18,0.7,22.873,M,39.413,M,1.5,0028*7E
47,1617296294.0557497,$GPGGA,172549.75,5522.11008034,N,01025.91547917,E,4,18,0.7,22.866,M,39.413,M,1.8,0028*78
48,1617296294.3233502,$GPGGA,172550.00,5522.11012542,N,01025.91578126,E,4,18,0.7,22.864,M,39.413,M,2.0,0028*72
49,1617296294.5910804,$GPGGA,172550.25,5522.11015944,N,01025.91606645,E,4,18,0.7,22.886,M,39.413,M,1.3,0028*7C
50,1617296294.859809,$GPGGA,172550.50,5522.11018701,N,01025.91636273,E,4,18,0.7,22.826,M,39.413,M,1.5,0028*72
51,1617296295.1276546,$GPGGA,172550.75,5522.11022847,N,01025.91666238,E,4,18,0.7,22.863,M,39.413,M,1.8,0028*77
52,1617296295.404237,$GPGGA,172550.95,5522.11025870,N,01025.91690957,E,4,18,0.7,22.832,M,39.413,M,0.9,0028*75
53,1617296295.673291,$GPGGA,172551.20,5522.11029800,N,01025.91722400,E,4,18,0.7,22.851,M,39.413,M,1.2,0028*79
54,1617296295.9403837,$GPGGA,172551.65,5522.11035449,N,01025.91778291,E,4,18,0.7,22.858,M,39.413,M,0.6,0028*79
55,1617296296.2081478,$GPGGA,172551.85,5522.11037966,N,01025.91802822,E,4,18,0.7,22.870,M,39.413,M,0.9,0028*70
56,1617296296.476237,$GPGGA,172552.10,5522.11041861,N,01025.91834931,E,4,18,0.7,22.852,M,39.413,M,1.1,0028*77
57,1617296296.7440276,$GPGGA,172552.30,5522.11045024,N,01025.91860591,E,4,18,0.7,22.877,M,39.413,M,1.3,0028*7A
58,1617296297.0127907,$GPGGA,172552.50,5522.11047236,N,01025.91884624,E,4,18,0.7,22.889,M,39.413,M,1.5,0028*7F
