856,10.047136306762695,39.14433789253235,29.097201585769653,0.2566689551461135
688,8.398545742034912,31.231493711471558,22.832947969436646,0.2689127141860034
53,0.6602346897125244,2.5451951026916504,1.884960412979126,0.25940435333004475
2,0.050864458084106445,0.09275174140930176,0.04188728332519531,0.5483935644900508
701,8.094357013702393,31.576573133468628,23.482216119766235,0.2563405781713224
319,3.706089496612549,14.423435926437378,10.717346429824829,0.2569491427364743
268,3.1745107173919678,11.914145231246948,8.73963451385498,0.26644888540272726
162,2.026580810546875,7.134923458099365,5.10834264755249,0.28403679765427015
50,0.678187370300293,2.2150769233703613,1.5368895530700684,0.3061687669376256
1,0.046874046325683594,0.044879913330078125,-0.0019941329956054688,1.0444326391840204
289,3.4537651538848877,12.707024812698364,9.253259658813477,0.27179967024487717
106,1.3473973274230957,4.675498962402344,3.328101634979248,0.28818257436438016
