#,ID,Description,Geometry
int,str,str,str
0,5a6cd077-6724-42a9-9918-797c908d5766_node,Water node,"Point;587577.67600046,6139242.55670182"
1,ac3905ed-f547-4f27-909d-b56f413b7d25_node,Water node,"Point;587580.3756735,6139257.60899632"
2,d66675a9-8b0b-4b84-a465-764fe7cc089e_node,Water node,"Point;587634.86676482,6139232.69757245"
